danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	uri	track_href	analysis_url	duration_ms	time_signature
0.759	0.703	7	-6.925	1	0.0962	0.266	0.00542	0.123	0.379	97.019	audio_features	5nn8n54NEKniTH8fpfKjNP	spotify:track:5nn8n54NEKniTH8fpfKjNP	https://api.spotify.com/v1/tracks/5nn8n54NEKniTH8fpfKjNP	https://api.spotify.com/v1/audio-analysis/5nn8n54NEKniTH8fpfKjNP	195758	4
0.523	0.956	6	-3.094	1	0.11	8.75e-05	1.59e-06	0.122	0.683	129.01	audio_features	4CsHLbH7ndQsgGkDEnsicY	spotify:track:4CsHLbH7ndQsgGkDEnsicY	https://api.spotify.com/v1/tracks/4CsHLbH7ndQsgGkDEnsicY	https://api.spotify.com/v1/audio-analysis/4CsHLbH7ndQsgGkDEnsicY	196977	4
0.176	0.995	6	-3.043	1	0.16	1.69e-05	0.857	0.109	0.0371	136.715	audio_features	6F9z29A6cG0Rq9qZRg8WFk	spotify:track:6F9z29A6cG0Rq9qZRg8WFk	https://api.spotify.com/v1/tracks/6F9z29A6cG0Rq9qZRg8WFk	https://api.spotify.com/v1/audio-analysis/6F9z29A6cG0Rq9qZRg8WFk	303520	4
0.202	0.902	11	-7.652	0	0.0869	0.000176	0.788	0.101	0.23	103.844	audio_features	4gnBEQUC7RI7cabCdGdGps	spotify:track:4gnBEQUC7RI7cabCdGdGps	https://api.spotify.com/v1/tracks/4gnBEQUC7RI7cabCdGdGps	https://api.spotify.com/v1/audio-analysis/4gnBEQUC7RI7cabCdGdGps	203040	4
0.493	0.577	4	-13.169	1	0.036	0.00357	0.226	0.136	0.77	144.784	audio_features	3uftyv2SS2I6umRFchzG3t	spotify:track:3uftyv2SS2I6umRFchzG3t	https://api.spotify.com/v1/tracks/3uftyv2SS2I6umRFchzG3t	https://api.spotify.com/v1/audio-analysis/3uftyv2SS2I6umRFchzG3t	219467	4
0.327	0.851	6	-5.274	0	0.0925	0.000571	1.18e-05	0.103	0.47	126.054	audio_features	0MZNiX6Y894voEKhYntTwP	spotify:track:0MZNiX6Y894voEKhYntTwP	https://api.spotify.com/v1/tracks/0MZNiX6Y894voEKhYntTwP	https://api.spotify.com/v1/audio-analysis/0MZNiX6Y894voEKhYntTwP	288427	3
0.582	0.688	0	-6.986	1	0.0436	0.104	0.412	0.0807	0.333	90.979	audio_features	6Bhj7kh2vyw85Ld8mh5VbO	spotify:track:6Bhj7kh2vyw85Ld8mh5VbO	https://api.spotify.com/v1/tracks/6Bhj7kh2vyw85Ld8mh5VbO	https://api.spotify.com/v1/audio-analysis/6Bhj7kh2vyw85Ld8mh5VbO	232088	4
0.53	0.941	2	-7.155	1	0.156	0.0148	0.0411	0.0856	0.164	111.829	audio_features	6uSSCz46OONJ3aJdbMyW3M	spotify:track:6uSSCz46OONJ3aJdbMyW3M	https://api.spotify.com/v1/tracks/6uSSCz46OONJ3aJdbMyW3M	https://api.spotify.com/v1/audio-analysis/6uSSCz46OONJ3aJdbMyW3M	172933	3
0.319	0.772	1	-3.699	0	0.0368	0.147	0.546	0.197	0.342	74.003	audio_features	36hTYlFbEsH2SOu24KJNtH	spotify:track:36hTYlFbEsH2SOu24KJNtH	https://api.spotify.com/v1/tracks/36hTYlFbEsH2SOu24KJNtH	https://api.spotify.com/v1/audio-analysis/36hTYlFbEsH2SOu24KJNtH	256866	4
0.548	0.759	8	-6.048	0	0.182	0.0406	0.0	0.174	0.329	82.122	audio_features	5bLHYih2LtzjxHyeKANlTO	spotify:track:5bLHYih2LtzjxHyeKANlTO	https://api.spotify.com/v1/tracks/5bLHYih2LtzjxHyeKANlTO	https://api.spotify.com/v1/audio-analysis/5bLHYih2LtzjxHyeKANlTO	287273	4
0.358	0.628	7	-9.685	1	0.0556	0.00586	0.471	0.111	0.262	108.441	audio_features	2Dqg2mRbfIVKhBZleNrgmH	spotify:track:2Dqg2mRbfIVKhBZleNrgmH	https://api.spotify.com/v1/tracks/2Dqg2mRbfIVKhBZleNrgmH	https://api.spotify.com/v1/audio-analysis/2Dqg2mRbfIVKhBZleNrgmH	831440	4
0.21	0.871	6	-4.615	1	0.0404	8.18e-05	0.0173	0.285	0.761	162.01	audio_features	6UOVQDwYVKFrtkKTT0tVKr	spotify:track:6UOVQDwYVKFrtkKTT0tVKr	https://api.spotify.com/v1/tracks/6UOVQDwYVKFrtkKTT0tVKr	https://api.spotify.com/v1/audio-analysis/6UOVQDwYVKFrtkKTT0tVKr	234667	3
0.679	0.443	9	-7.376	1	0.0394	0.33	0.0	0.0533	0.609	115.843	audio_features	2Xdc6qyaFBJZ8QW1KhpVci	spotify:track:2Xdc6qyaFBJZ8QW1KhpVci	https://api.spotify.com/v1/tracks/2Xdc6qyaFBJZ8QW1KhpVci	https://api.spotify.com/v1/audio-analysis/2Xdc6qyaFBJZ8QW1KhpVci	213000	4
0.253	0.99	10	-2.119	0	0.107	1.27e-05	0.0	0.301	0.0821	94.224	audio_features	33SjDJumLdGTZ9gOgcK4It	spotify:track:33SjDJumLdGTZ9gOgcK4It	https://api.spotify.com/v1/tracks/33SjDJumLdGTZ9gOgcK4It	https://api.spotify.com/v1/audio-analysis/33SjDJumLdGTZ9gOgcK4It	112333	3
0.703	0.775	5	-8.736	0	0.0937	0.179	0.000627	0.0787	0.788	98.933	audio_features	4vAoiRLFwuLzorvsOhQpYd	spotify:track:4vAoiRLFwuLzorvsOhQpYd	https://api.spotify.com/v1/tracks/4vAoiRLFwuLzorvsOhQpYd	https://api.spotify.com/v1/audio-analysis/4vAoiRLFwuLzorvsOhQpYd	181947	4
0.782	0.523	6	-6.253	1	0.0819	0.214	0.103	0.138	0.0933	125.119	audio_features	2mnbN6pxRFlVA5hEBxdYPN	spotify:track:2mnbN6pxRFlVA5hEBxdYPN	https://api.spotify.com/v1/tracks/2mnbN6pxRFlVA5hEBxdYPN	https://api.spotify.com/v1/audio-analysis/2mnbN6pxRFlVA5hEBxdYPN	255333	4
0.906	0.596	8	-10.254	1	0.0463	0.0988	5.9e-05	0.0561	0.811	98.98	audio_features	2mQVahe9gsumDmr67neUzb	spotify:track:2mQVahe9gsumDmr67neUzb	https://api.spotify.com/v1/tracks/2mQVahe9gsumDmr67neUzb	https://api.spotify.com/v1/audio-analysis/2mQVahe9gsumDmr67neUzb	30946	4
0.544	0.793	0	-6.453	0	0.246	0.423	3.82e-05	0.0904	0.339	98.343	audio_features	7ibzMFLknMFgH05iJCfkQo	spotify:track:7ibzMFLknMFgH05iJCfkQo	https://api.spotify.com/v1/tracks/7ibzMFLknMFgH05iJCfkQo	https://api.spotify.com/v1/audio-analysis/7ibzMFLknMFgH05iJCfkQo	213333	3
0.305	0.751	11	-13.004	1	0.0573	0.228	0.0039	0.111	0.274	127.58	audio_features	2KXdsNPKp25NvtHf28uVDl	spotify:track:2KXdsNPKp25NvtHf28uVDl	https://api.spotify.com/v1/tracks/2KXdsNPKp25NvtHf28uVDl	https://api.spotify.com/v1/audio-analysis/2KXdsNPKp25NvtHf28uVDl	473893	4
0.441	0.925	7	-7.095	0	0.104	0.0738	0.837	0.105	0.0869	109.956	audio_features	6lGUIvtOdea2azLoeWRcCK	spotify:track:6lGUIvtOdea2azLoeWRcCK	https://api.spotify.com/v1/tracks/6lGUIvtOdea2azLoeWRcCK	https://api.spotify.com/v1/audio-analysis/6lGUIvtOdea2azLoeWRcCK	380387	4
0.374	0.968	4	-4.487	0	0.169	0.00312	0.00674	0.323	0.229	113.521	audio_features	7xlhnUllHP4oQr7mDdMF0W	spotify:track:7xlhnUllHP4oQr7mDdMF0W	https://api.spotify.com/v1/tracks/7xlhnUllHP4oQr7mDdMF0W	https://api.spotify.com/v1/audio-analysis/7xlhnUllHP4oQr7mDdMF0W	500707	4
0.906	0.86	2	-7.23	1	0.371	0.148	0.117	0.603	0.933	155.017	audio_features	281LgXuFjmSadO4TF52d3L	spotify:track:281LgXuFjmSadO4TF52d3L	https://api.spotify.com/v1/tracks/281LgXuFjmSadO4TF52d3L	https://api.spotify.com/v1/audio-analysis/281LgXuFjmSadO4TF52d3L	164159	4
0.311	0.876	4	-5.115	0	0.0936	0.0466	0.00442	0.134	0.296	124.584	audio_features	3IxBuU9ETTZqpwrfiW0daJ	spotify:track:3IxBuU9ETTZqpwrfiW0daJ	https://api.spotify.com/v1/tracks/3IxBuU9ETTZqpwrfiW0daJ	https://api.spotify.com/v1/audio-analysis/3IxBuU9ETTZqpwrfiW0daJ	516427	4
0.664	0.648	4	-10.579	0	0.0317	0.033	5.43e-06	0.0502	0.759	104.177	audio_features	4goMGhYd3PQgFuhmcmeEUF	spotify:track:4goMGhYd3PQgFuhmcmeEUF	https://api.spotify.com/v1/tracks/4goMGhYd3PQgFuhmcmeEUF	https://api.spotify.com/v1/audio-analysis/4goMGhYd3PQgFuhmcmeEUF	244773	4
0.255	0.668	11	-8.033	0	0.0435	2.17e-05	0.0667	0.332	0.357	133.592	audio_features	26c16dE1NZmO2AwZr5uPog	spotify:track:26c16dE1NZmO2AwZr5uPog	https://api.spotify.com/v1/tracks/26c16dE1NZmO2AwZr5uPog	https://api.spotify.com/v1/audio-analysis/26c16dE1NZmO2AwZr5uPog	276773	4
0.62	0.586	11	-7.834	0	0.338	0.265	0.0	0.47	0.761	99.057	audio_features	4fEuAxkbGsbtAUN6Pvo6xM	spotify:track:4fEuAxkbGsbtAUN6Pvo6xM	https://api.spotify.com/v1/tracks/4fEuAxkbGsbtAUN6Pvo6xM	https://api.spotify.com/v1/audio-analysis/4fEuAxkbGsbtAUN6Pvo6xM	259837	4
0.197	0.903	2	-2.927	0	0.0805	0.0152	0.0	0.174	0.0781	181.787	audio_features	0uIWkvDrbrMMqXDGar37Xa	spotify:track:0uIWkvDrbrMMqXDGar37Xa	https://api.spotify.com/v1/tracks/0uIWkvDrbrMMqXDGar37Xa	https://api.spotify.com/v1/audio-analysis/0uIWkvDrbrMMqXDGar37Xa	304573	3
0.473	0.967	8	-4.263	0	0.0585	0.00026	0.282	0.412	0.314	94.006	audio_features	6kVxgKhYwVW0Ljz63aA3TW	spotify:track:6kVxgKhYwVW0Ljz63aA3TW	https://api.spotify.com/v1/tracks/6kVxgKhYwVW0Ljz63aA3TW	https://api.spotify.com/v1/audio-analysis/6kVxgKhYwVW0Ljz63aA3TW	314973	4
0.455	0.939	11	-6.158	1	0.454	0.000301	0.0	0.7	0.49	84.93	audio_features	0VlZziREhSw4PwBoy7ueyT	spotify:track:0VlZziREhSw4PwBoy7ueyT	https://api.spotify.com/v1/tracks/0VlZziREhSw4PwBoy7ueyT	https://api.spotify.com/v1/audio-analysis/0VlZziREhSw4PwBoy7ueyT	135982	4
0.532	0.868	3	-4.23	0	0.0908	0.011	0.0	0.0584	0.529	110.127	audio_features	5eTNdkstwKaNahHf41fJ9u	spotify:track:5eTNdkstwKaNahHf41fJ9u	https://api.spotify.com/v1/tracks/5eTNdkstwKaNahHf41fJ9u	https://api.spotify.com/v1/audio-analysis/5eTNdkstwKaNahHf41fJ9u	187958	4
0.498	0.917	5	-1.797	0	0.164	0.0615	0.0	0.358	0.652	112.357	audio_features	5NSPsOGVNWYOMeeyZPF7HY	spotify:track:5NSPsOGVNWYOMeeyZPF7HY	https://api.spotify.com/v1/tracks/5NSPsOGVNWYOMeeyZPF7HY	https://api.spotify.com/v1/audio-analysis/5NSPsOGVNWYOMeeyZPF7HY	205612	5
0.548	0.967	4	-2.337	1	0.164	0.000635	0.000242	0.0701	0.51	120.018	audio_features	0pl6IXFSHzWA1EXZZIDRch	spotify:track:0pl6IXFSHzWA1EXZZIDRch	https://api.spotify.com/v1/tracks/0pl6IXFSHzWA1EXZZIDRch	https://api.spotify.com/v1/audio-analysis/0pl6IXFSHzWA1EXZZIDRch	237307	4
0.765	0.542	1	-6.755	1	0.39	0.278	1.87e-05	0.609	0.734	171.945	audio_features	6JyEh4kl9DLwmSAoNDRn5b	spotify:track:6JyEh4kl9DLwmSAoNDRn5b	https://api.spotify.com/v1/tracks/6JyEh4kl9DLwmSAoNDRn5b	https://api.spotify.com/v1/audio-analysis/6JyEh4kl9DLwmSAoNDRn5b	153351	4
0.444	0.932	6	-3.634	1	0.0359	0.00858	0.453	0.0511	0.896	99.999	audio_features	4yc69QtlnLzjcYSMPOtrEo	spotify:track:4yc69QtlnLzjcYSMPOtrEo	https://api.spotify.com/v1/tracks/4yc69QtlnLzjcYSMPOtrEo	https://api.spotify.com/v1/audio-analysis/4yc69QtlnLzjcYSMPOtrEo	222357	4
0.569	0.776	4	-8.539	0	0.179	0.551	8.9e-06	0.796	0.391	81.302	audio_features	5sesHCQziHg85y8dlnNWJC	spotify:track:5sesHCQziHg85y8dlnNWJC	https://api.spotify.com/v1/tracks/5sesHCQziHg85y8dlnNWJC	https://api.spotify.com/v1/audio-analysis/5sesHCQziHg85y8dlnNWJC	183320	4
0.0823	0.0617	6	-24.077	1	0.0456	0.94	0.893	0.0813	0.0277	71.999	audio_features	4hx8EYJ54QzRf7KrVrNn1H	spotify:track:4hx8EYJ54QzRf7KrVrNn1H	https://api.spotify.com/v1/tracks/4hx8EYJ54QzRf7KrVrNn1H	https://api.spotify.com/v1/audio-analysis/4hx8EYJ54QzRf7KrVrNn1H	560747	4
0.397	0.868	2	-4.374	0	0.0412	3.91e-05	0.000475	0.194	0.398	99.953	audio_features	1oNsZZ8s7FmkWGsxieqfy7	spotify:track:1oNsZZ8s7FmkWGsxieqfy7	https://api.spotify.com/v1/tracks/1oNsZZ8s7FmkWGsxieqfy7	https://api.spotify.com/v1/audio-analysis/1oNsZZ8s7FmkWGsxieqfy7	280544	4
0.704	0.241	1	-13.258	1	0.0476	0.625	2.8e-05	0.0868	0.661	140.411	audio_features	1NrbnHlR2BFREcyWXHIHip	spotify:track:1NrbnHlR2BFREcyWXHIHip	https://api.spotify.com/v1/tracks/1NrbnHlR2BFREcyWXHIHip	https://api.spotify.com/v1/audio-analysis/1NrbnHlR2BFREcyWXHIHip	157667	4
0.393	0.865	10	-2.79	1	0.0453	0.00228	5.48e-06	0.462	0.372	92.322	audio_features	2X6aJuZFrSk2DkfcQPZGPf	spotify:track:2X6aJuZFrSk2DkfcQPZGPf	https://api.spotify.com/v1/tracks/2X6aJuZFrSk2DkfcQPZGPf	https://api.spotify.com/v1/audio-analysis/2X6aJuZFrSk2DkfcQPZGPf	188363	4
0.704	0.672	8	-8.519	1	0.339	0.425	1.1e-05	0.14	0.617	92.407	audio_features	6v19tp922KYTzPg7sovNt1	spotify:track:6v19tp922KYTzPg7sovNt1	https://api.spotify.com/v1/tracks/6v19tp922KYTzPg7sovNt1	https://api.spotify.com/v1/audio-analysis/6v19tp922KYTzPg7sovNt1	242931	4
0.493	0.694	3	-5.242	0	0.0307	0.0182	0.0	0.704	0.124	102.021	audio_features	2envVOJ43k35YZQSNuar4t	spotify:track:2envVOJ43k35YZQSNuar4t	https://api.spotify.com/v1/tracks/2envVOJ43k35YZQSNuar4t	https://api.spotify.com/v1/audio-analysis/2envVOJ43k35YZQSNuar4t	266427	3
0.6	0.563	2	-4.815	1	0.0721	0.0102	0.279	0.0862	0.702	130.012	audio_features	0bUbXudPzqKhX0BZMcygRQ	spotify:track:0bUbXudPzqKhX0BZMcygRQ	https://api.spotify.com/v1/tracks/0bUbXudPzqKhX0BZMcygRQ	https://api.spotify.com/v1/audio-analysis/0bUbXudPzqKhX0BZMcygRQ	387986	4
0.389	0.298	11	-11.929	0	0.108	0.786	0.00126	0.0909	0.0789	131.372	audio_features	0GhycuSG5jvVAkF1JeRj0R	spotify:track:0GhycuSG5jvVAkF1JeRj0R	https://api.spotify.com/v1/tracks/0GhycuSG5jvVAkF1JeRj0R	https://api.spotify.com/v1/audio-analysis/0GhycuSG5jvVAkF1JeRj0R	217001	3
0.195	0.0244	9	-27.96	0	0.0454	0.991	0.928	0.119	0.113	73.817	audio_features	25TTmD8NaMXSb633448rgQ	spotify:track:25TTmD8NaMXSb633448rgQ	https://api.spotify.com/v1/tracks/25TTmD8NaMXSb633448rgQ	https://api.spotify.com/v1/audio-analysis/25TTmD8NaMXSb633448rgQ	309729	4
0.491	0.747	2	-6.069	1	0.0567	0.107	0.0	0.578	0.397	149.998	audio_features	5SoOzu18qovZ8D1pabLA4Q	spotify:track:5SoOzu18qovZ8D1pabLA4Q	https://api.spotify.com/v1/tracks/5SoOzu18qovZ8D1pabLA4Q	https://api.spotify.com/v1/audio-analysis/5SoOzu18qovZ8D1pabLA4Q	208630	4
0.541	0.748	2	-6.321	1	0.31	0.00141	3.1e-06	0.322	0.351	79.616	audio_features	1rW2nkUbmKD2MC22YrU8cX	spotify:track:1rW2nkUbmKD2MC22YrU8cX	https://api.spotify.com/v1/tracks/1rW2nkUbmKD2MC22YrU8cX	https://api.spotify.com/v1/audio-analysis/1rW2nkUbmKD2MC22YrU8cX	196427	4
0.534	0.6	5	-9.138	0	0.28	0.505	0.316	0.188	0.653	202.086	audio_features	2oeqKWbVwK5Ly2vjwWJKHd	spotify:track:2oeqKWbVwK5Ly2vjwWJKHd	https://api.spotify.com/v1/tracks/2oeqKWbVwK5Ly2vjwWJKHd	https://api.spotify.com/v1/audio-analysis/2oeqKWbVwK5Ly2vjwWJKHd	210653	4
0.598	0.81	8	-6.046	0	0.0361	0.276	0.891	0.108	0.231	100.015	audio_features	6uhT6s7MHHM3mw1OKSmFsT	spotify:track:6uhT6s7MHHM3mw1OKSmFsT	https://api.spotify.com/v1/tracks/6uhT6s7MHHM3mw1OKSmFsT	https://api.spotify.com/v1/audio-analysis/6uhT6s7MHHM3mw1OKSmFsT	284413	4
0.709	0.84	2	-4.99	1	0.0342	0.0658	0.0	0.182	0.864	110.026	audio_features	5jpxjk10TUJwZPWGsvpanU	spotify:track:5jpxjk10TUJwZPWGsvpanU	https://api.spotify.com/v1/tracks/5jpxjk10TUJwZPWGsvpanU	https://api.spotify.com/v1/audio-analysis/5jpxjk10TUJwZPWGsvpanU	264693	4
0.582	0.398	8	-14.152	1	0.0326	0.798	5.32e-06	0.398	0.942	127.724	audio_features	3VxwiBhJdFutNsACHjQskC	spotify:track:3VxwiBhJdFutNsACHjQskC	https://api.spotify.com/v1/tracks/3VxwiBhJdFutNsACHjQskC	https://api.spotify.com/v1/audio-analysis/3VxwiBhJdFutNsACHjQskC	189240	4
0.47	0.559	4	-9.917	1	0.0515	0.759	0.00202	0.161	0.352	124.064	audio_features	2gZdeTnDu0Bg0meH6YMZub	spotify:track:2gZdeTnDu0Bg0meH6YMZub	https://api.spotify.com/v1/tracks/2gZdeTnDu0Bg0meH6YMZub	https://api.spotify.com/v1/audio-analysis/2gZdeTnDu0Bg0meH6YMZub	243707	4
0.633	0.85	8	-4.385	1	0.271	0.0999	0.0	0.107	0.191	119.929	audio_features	41waH7ObCldjMZ90i6HY3A	spotify:track:41waH7ObCldjMZ90i6HY3A	https://api.spotify.com/v1/tracks/41waH7ObCldjMZ90i6HY3A	https://api.spotify.com/v1/audio-analysis/41waH7ObCldjMZ90i6HY3A	319893	4
0.599	0.442	3	-9.755	0	0.0239	0.667	0.0	0.143	0.415	96.213	audio_features	4TIkesxpN5caX6XpsiirnH	spotify:track:4TIkesxpN5caX6XpsiirnH	https://api.spotify.com/v1/tracks/4TIkesxpN5caX6XpsiirnH	https://api.spotify.com/v1/audio-analysis/4TIkesxpN5caX6XpsiirnH	255720	4
0.66	0.58	10	-9.921	0	0.0393	0.0372	0.0	0.116	0.115	139.902	audio_features	20O48JTG6O46tPAuZbliRA	spotify:track:20O48JTG6O46tPAuZbliRA	https://api.spotify.com/v1/tracks/20O48JTG6O46tPAuZbliRA	https://api.spotify.com/v1/audio-analysis/20O48JTG6O46tPAuZbliRA	157780	4
0.34	0.801	2	-8.688	1	0.182	0.604	0.0	0.603	0.409	59.966	audio_features	4WSgPiGbGWPdEpTctZCxFC	spotify:track:4WSgPiGbGWPdEpTctZCxFC	https://api.spotify.com/v1/tracks/4WSgPiGbGWPdEpTctZCxFC	https://api.spotify.com/v1/audio-analysis/4WSgPiGbGWPdEpTctZCxFC	275213	4
0.884	0.886	7	-4.888	1	0.111	0.0228	0.0459	0.0811	0.895	120.575	audio_features	6vLAhUxPnhqhhP9hJTbhte	spotify:track:6vLAhUxPnhqhhP9hJTbhte	https://api.spotify.com/v1/tracks/6vLAhUxPnhqhhP9hJTbhte	https://api.spotify.com/v1/audio-analysis/6vLAhUxPnhqhhP9hJTbhte	211907	4
0.857	0.764	1	-6.304	1	0.246	0.0398	0.0	0.425	0.578	93.071	audio_features	1RXEb6UTxJ05RffnAWfUOE	spotify:track:1RXEb6UTxJ05RffnAWfUOE	https://api.spotify.com/v1/tracks/1RXEb6UTxJ05RffnAWfUOE	https://api.spotify.com/v1/audio-analysis/1RXEb6UTxJ05RffnAWfUOE	261267	4
0.596	0.993	1	-2.567	1	0.216	0.00168	1.76e-06	0.251	0.236	95.028	audio_features	49h9pK1z4eV91WFLO5rcr3	spotify:track:49h9pK1z4eV91WFLO5rcr3	https://api.spotify.com/v1/tracks/49h9pK1z4eV91WFLO5rcr3	https://api.spotify.com/v1/audio-analysis/49h9pK1z4eV91WFLO5rcr3	217840	4
0.432	0.169	1	-15.557	0	0.033	0.918	0.000375	0.0925	0.252	135.416	audio_features	4XToyviFAXSjja6XURuXf2	spotify:track:4XToyviFAXSjja6XURuXf2	https://api.spotify.com/v1/tracks/4XToyviFAXSjja6XURuXf2	https://api.spotify.com/v1/audio-analysis/4XToyviFAXSjja6XURuXf2	229507	3
0.783	0.919	0	-3.06	0	0.0916	0.0132	0.0	0.339	0.756	118.056	audio_features	4rDlzGxIuDw04xE9DTSayV	spotify:track:4rDlzGxIuDw04xE9DTSayV	https://api.spotify.com/v1/tracks/4rDlzGxIuDw04xE9DTSayV	https://api.spotify.com/v1/audio-analysis/4rDlzGxIuDw04xE9DTSayV	194133	4
0.296	0.939	0	-4.893	1	0.061	0.114	5.45e-05	0.0736	0.466	135.178	audio_features	1h9GNQ3aCkQyMAaM40a5xU	spotify:track:1h9GNQ3aCkQyMAaM40a5xU	https://api.spotify.com/v1/tracks/1h9GNQ3aCkQyMAaM40a5xU	https://api.spotify.com/v1/audio-analysis/1h9GNQ3aCkQyMAaM40a5xU	214533	4
0.527	0.34	0	-12.203	1	0.0342	0.907	0.00106	0.129	0.408	143.022	audio_features	1iBs0OyTuRQG2ZLkYEbxLT	spotify:track:1iBs0OyTuRQG2ZLkYEbxLT	https://api.spotify.com/v1/tracks/1iBs0OyTuRQG2ZLkYEbxLT	https://api.spotify.com/v1/audio-analysis/1iBs0OyTuRQG2ZLkYEbxLT	176627	4
0.672	0.468	11	-8.662	1	0.0587	0.0696	0.00805	0.11	0.317	125.137	audio_features	54E1Hqq3cc6QpSdAjCDomz	spotify:track:54E1Hqq3cc6QpSdAjCDomz	https://api.spotify.com/v1/tracks/54E1Hqq3cc6QpSdAjCDomz	https://api.spotify.com/v1/audio-analysis/54E1Hqq3cc6QpSdAjCDomz	190253	4
0.516	0.469	4	-11.238	0	0.0314	0.00224	0.048	0.125	0.0501	145.809	audio_features	1GMLuFLcIJ1UU55wpry7BI	spotify:track:1GMLuFLcIJ1UU55wpry7BI	https://api.spotify.com/v1/tracks/1GMLuFLcIJ1UU55wpry7BI	https://api.spotify.com/v1/audio-analysis/1GMLuFLcIJ1UU55wpry7BI	329787	4
0.64	0.944	11	-3.144	0	0.0378	0.000235	0.892	0.199	0.568	139.984	audio_features	1hSIAnwHB4QPHo4PJgHn05	spotify:track:1hSIAnwHB4QPHo4PJgHn05	https://api.spotify.com/v1/tracks/1hSIAnwHB4QPHo4PJgHn05	https://api.spotify.com/v1/audio-analysis/1hSIAnwHB4QPHo4PJgHn05	140314	4
0.656	0.542	7	-7.358	1	0.323	0.0484	0.0	0.126	0.551	166.111	audio_features	5274I4mUMnYczyeXkGDWZN	spotify:track:5274I4mUMnYczyeXkGDWZN	https://api.spotify.com/v1/tracks/5274I4mUMnYczyeXkGDWZN	https://api.spotify.com/v1/audio-analysis/5274I4mUMnYczyeXkGDWZN	141587	4
0.522	0.336	2	-13.02	0	0.0353	0.487	0.722	0.235	0.0922	110.053	audio_features	7uOE3ifDcJaevmAp3BnVfA	spotify:track:7uOE3ifDcJaevmAp3BnVfA	https://api.spotify.com/v1/tracks/7uOE3ifDcJaevmAp3BnVfA	https://api.spotify.com/v1/audio-analysis/7uOE3ifDcJaevmAp3BnVfA	348320	4
0.511	0.661	7	-7.318	0	0.138	0.172	0.000338	0.106	0.429	129.448	audio_features	14TtMrkaV6KOSieIes3eiQ	spotify:track:14TtMrkaV6KOSieIes3eiQ	https://api.spotify.com/v1/tracks/14TtMrkaV6KOSieIes3eiQ	https://api.spotify.com/v1/audio-analysis/14TtMrkaV6KOSieIes3eiQ	173814	5
0.295	0.675	4	-6.361	0	0.0458	0.0732	0.000242	0.411	0.269	112.014	audio_features	7L0D03ysxHvDhzs8zpIeoY	spotify:track:7L0D03ysxHvDhzs8zpIeoY	https://api.spotify.com/v1/tracks/7L0D03ysxHvDhzs8zpIeoY	https://api.spotify.com/v1/audio-analysis/7L0D03ysxHvDhzs8zpIeoY	392893	4
0.326	0.364	1	-13.909	1	0.0309	0.669	0.973	0.116	0.0679	138.201	audio_features	3XPkjGWMBgavsmHXCsS6E6	spotify:track:3XPkjGWMBgavsmHXCsS6E6	https://api.spotify.com/v1/tracks/3XPkjGWMBgavsmHXCsS6E6	https://api.spotify.com/v1/audio-analysis/3XPkjGWMBgavsmHXCsS6E6	195987	4
0.622	0.933	9	-3.277	0	0.0385	0.000405	5.85e-06	0.27	0.126	118.979	audio_features	1DeaByFASTvBxtYANOyFXy	spotify:track:1DeaByFASTvBxtYANOyFXy	https://api.spotify.com/v1/tracks/1DeaByFASTvBxtYANOyFXy	https://api.spotify.com/v1/audio-analysis/1DeaByFASTvBxtYANOyFXy	246600	4
0.34	0.608	2	-6.268	1	0.0344	0.263	0.577	0.162	0.047	143.672	audio_features	60ZDaq4fmQ7LICMJrvLSbu	spotify:track:60ZDaq4fmQ7LICMJrvLSbu	https://api.spotify.com/v1/tracks/60ZDaq4fmQ7LICMJrvLSbu	https://api.spotify.com/v1/audio-analysis/60ZDaq4fmQ7LICMJrvLSbu	274973	4
0.656	0.74	11	-6.79	1	0.0282	0.185	0.0955	0.0968	0.106	111.011	audio_features	5Z55fSa40aCWHg7nFufpSU	spotify:track:5Z55fSa40aCWHg7nFufpSU	https://api.spotify.com/v1/tracks/5Z55fSa40aCWHg7nFufpSU	https://api.spotify.com/v1/audio-analysis/5Z55fSa40aCWHg7nFufpSU	240000	4
0.717	0.66	7	-7.748	1	0.0284	0.00374	0.00278	0.365	0.703	117.068	audio_features	1MsjDjeA8jfumOpuad3pUz	spotify:track:1MsjDjeA8jfumOpuad3pUz	https://api.spotify.com/v1/tracks/1MsjDjeA8jfumOpuad3pUz	https://api.spotify.com/v1/audio-analysis/1MsjDjeA8jfumOpuad3pUz	280747	4
0.758	0.57	6	-8.645	0	0.0462	0.00374	2.47e-06	0.184	0.567	126.966	audio_features	6qZyM6JV8ohLC4S2EL5sFh	spotify:track:6qZyM6JV8ohLC4S2EL5sFh	https://api.spotify.com/v1/tracks/6qZyM6JV8ohLC4S2EL5sFh	https://api.spotify.com/v1/audio-analysis/6qZyM6JV8ohLC4S2EL5sFh	230185	4
0.444	0.183	2	-8.759	1	0.0406	0.955	1.9e-06	0.107	0.294	90.638	audio_features	46iMzIoVmlfuorWb6ixZKm	spotify:track:46iMzIoVmlfuorWb6ixZKm	https://api.spotify.com/v1/tracks/46iMzIoVmlfuorWb6ixZKm	https://api.spotify.com/v1/audio-analysis/46iMzIoVmlfuorWb6ixZKm	243573	4
